Pager usage is off.
Timing is on.
 l_orderkey |   revenue   | o_orderdate | o_shippriority 
    4751814 |  23932.6542 | 1995-01-21  |              0
    2846433 |  23923.9680 | 1994-12-22  |              0
    5353185 |  23895.7488 | 1994-12-23  |              0
    4856642 |  23892.9888 | 1994-11-27  |              0
     966503 |  23887.6290 | 1995-02-09  |              0
    4876676 |  23864.5539 | 1994-11-26  |              0
     753606 |  23823.3450 | 1995-01-15  |              0
    5302311 |  23818.4380 | 1994-12-18  |              0
    3532067 |  23810.2300 | 1994-12-16  |              0
    4695968 |  23783.9140 | 1994-12-26  |              0
    4231876 |  23766.1151 | 1994-12-08  |              0
    2282979 |  23746.7685 | 1995-02-06  |              0
    5609888 |  23700.4368 | 1995-02-16  |              0
    2156609 |  23689.1250 | 1995-01-20  |              0
    5455588 |  23660.5824 | 1994-12-23  |              0
    1906566 |  23652.5835 | 1994-12-29  |              0
     949285 |  23646.1968 | 1995-01-25  |              0
    4366567 |  23636.4975 | 1995-02-18  |              0
    1101607 |  23619.2220 | 1994-12-17  |              0
    1688898 |  23606.7480 | 1994-12-05  |              0
       7426 |  23604.9000 | 1995-01-17  |              0
    2338245 |  23597.1822 | 1995-03-06  |              0
     977412 |  23581.0872 | 1995-01-19  |              0
    1296640 |  23563.6000 | 1994-11-24  |              0
    4567904 |  23546.0778 | 1995-02-15  |              0
    5611078 |  23545.5885 | 1995-01-08  |              0
     148647 |  23539.9680 | 1995-01-30  |              0
    1318821 |  23518.0400 | 1995-01-13  |              0
     851655 |  23474.0415 | 1994-12-28  |              0
    2280549 |  23455.5380 | 1995-02-06  |              0
    2981158 |  23438.1224 | 1994-11-19  |              0
     400901 |  23431.7160 | 1995-02-10  |              0
      84711 |  23420.8773 | 1994-12-29  |              0
    3760325 |  23417.0001 | 1994-12-31  |              0
    3306752 |  23407.1744 | 1994-12-14  |              0
    3957924 |  23388.1375 | 1995-01-05  |              0
    5721569 |  23373.5424 | 1995-02-18  |              0
    3669120 |  23370.2030 | 1995-02-14  |              0
    3149958 |  23368.0804 | 1995-01-30  |              0
    1948582 |  23366.7280 | 1994-11-29  |              0
    3080455 |  23362.7744 | 1995-01-29  |              0
    3537089 |  23353.8112 | 1995-02-25  |              0
    1262372 |  23347.3028 | 1994-12-25  |              0
    1016199 |  23316.5720 | 1995-02-05  |              0
    5823845 |  23298.2568 | 1995-02-16  |              0
    1950981 |  23293.9440 | 1995-01-19  |              0
    1357025 |  23278.8178 | 1995-02-12  |              0
    1002658 |  23182.7778 | 1995-03-02  |              0
    4936356 |  23173.4916 | 1994-12-11  |              0
    5721155 |  23168.7064 | 1994-12-07  |              0
     818630 |  23166.1024 | 1995-01-25  |              0
    5104705 |  23149.8800 | 1995-03-03  |              0
    3238851 |  23131.6668 | 1995-03-14  |              0
    3742112 |  23126.7400 | 1995-03-04  |              0
    4450145 |  23111.1738 | 1995-01-22  |              0
    3763043 |  23048.7087 | 1995-02-21  |              0
    2854308 |  23038.8424 | 1994-12-18  |              0
    4019969 |  23012.8080 | 1995-02-16  |              0
    4377380 |  23006.7648 | 1995-01-17  |              0
    1711076 |  22947.8400 | 1994-12-13  |              0
    3240998 |  22937.2560 | 1994-12-18  |              0
    4162050 |  22925.7420 | 1995-01-19  |              0
    3650946 |  22921.4909 | 1995-01-16  |              0
    3231554 |  22915.9106 | 1995-02-07  |              0
     595045 |  22894.4070 | 1995-02-09  |              0
    3012263 |  22866.3936 | 1995-01-18  |              0
    3248516 |  22859.5192 | 1994-12-17  |              0
    1003365 |  22825.9152 | 1995-01-02  |              0
    1129798 |  22812.5960 | 1995-01-23  |              0
    1592256 |  22789.9980 | 1994-11-25  |              0
     519717 |  22777.3350 | 1995-02-21  |              0
    3824674 |  22776.4628 | 1995-03-05  |              0
    1060355 |  22763.2860 | 1995-01-25  |              0
    3173156 |  22742.8416 | 1994-12-06  |              0
    3816612 |  22710.0769 | 1995-03-05  |              0
    5517216 |  22704.2856 | 1995-01-23  |              0
    1374405 |  22701.5460 | 1994-12-03  |              0
    5161605 |  22681.0500 | 1994-11-19  |              0
    3431011 |  22652.7840 | 1994-11-20  |              0
     678436 |  22629.8436 | 1995-02-05  |              0
    4041506 |  22605.8040 | 1994-12-13  |              0
    1853793 |  22593.5892 | 1994-11-28  |              0
    1830499 |  22582.7640 | 1994-12-24  |              0
    2203074 |  22488.5160 | 1994-12-07  |              0
    2568359 |  22459.0640 | 1994-12-06  |              0
    4856576 |  22458.8448 | 1994-12-02  |              0
    2525798 |  22455.2447 | 1994-12-07  |              0
    4114561 |  22442.2020 | 1994-12-07  |              0
     574662 |  22433.2800 | 1994-12-02  |              0
    2154983 |  22428.0840 | 1994-12-03  |              0
    2072357 |  22413.9006 | 1995-02-21  |              0
    2825414 |  22401.2160 | 1995-01-15  |              0
    4348930 |  22391.4800 | 1995-01-08  |              0
    3576260 |  22353.3200 | 1994-12-22  |              0
    1085058 |  22348.9344 | 1994-12-03  |              0
    5227879 |  22345.5408 | 1994-12-17  |              0
    2460802 |  22340.1088 | 1995-03-07  |              0
    5456515 |  22337.8400 | 1994-12-29  |              0
    5013537 |  22316.2758 | 1994-11-15  |              0
    5074656 |  22285.2330 | 1995-02-09  |              0
     154883 |  22279.8912 | 1994-12-01  |              0
    1527328 |  22277.1813 | 1995-01-21  |              0
    2818627 |  22269.3243 | 1995-01-11  |              0
    4297668 |  22264.4700 | 1994-12-21  |              0
    4363523 |  22239.8358 | 1995-01-22  |              0
    1770116 |  22237.9365 | 1995-02-05  |              0
    1079335 |  22214.2492 | 1995-01-08  |              0
    1562081 |  22191.8850 | 1995-03-04  |              0
    4921446 |  22184.4432 | 1994-12-29  |              0
    2529190 |  22177.3331 | 1995-02-18  |              0
    2033893 |  22173.0912 | 1995-03-04  |              0
    5878273 |  22170.7530 | 1994-12-07  |              0
    1167652 |  22155.6654 | 1995-01-03  |              0
      92612 |  22147.9485 | 1995-02-17  |              0
    1537344 |  22141.9792 | 1995-02-14  |              0
    4106881 |  22131.8300 | 1995-01-28  |              0
    5517729 |  22128.1410 | 1994-12-20  |              0
    3264096 |  22124.0656 | 1995-01-25  |              0
     479844 |  22117.9140 | 1995-03-04  |              0
    2110465 |  22116.2448 | 1994-12-27  |              0
     303204 |  22099.5270 | 1994-12-30  |              0
    1103012 |  22085.3853 | 1994-11-28  |              0
    4133345 |  22084.9958 | 1995-01-14  |              0
     878177 |  22041.7200 | 1995-02-10  |              0
    3639463 |  22040.7952 | 1995-01-21  |              0
    5205796 |  22023.0418 | 1995-03-02  |              0
    3305606 |  22019.4975 | 1995-02-18  |              0
    3536358 |  22013.1912 | 1994-12-28  |              0
    1090530 |  22002.7680 | 1995-01-07  |              0
    5156836 |  21972.0606 | 1995-03-03  |              0
    2915013 |  21966.6816 | 1995-02-16  |              0
    2504739 |  21938.7300 | 1995-01-02  |              0
    2242402 |  21882.4848 | 1995-01-15  |              0
    5649636 |  21866.7222 | 1994-12-09  |              0
    2319909 |  21861.6495 | 1995-02-15  |              0
    1293027 |  21845.2780 | 1994-12-29  |              0
     613826 |  21838.5111 | 1995-03-02  |              0
    2793378 |  21834.6100 | 1995-02-11  |              0
    2857283 |  21834.4517 | 1994-12-06  |              0
    5251425 |  21737.4916 | 1995-01-24  |              0
    5942117 |  21722.5440 | 1994-12-24  |              0
    5849793 |  21680.9874 | 1995-01-03  |              0
     218018 |  21672.0000 | 1994-12-14  |              0
     490947 |  21654.5998 | 1995-03-01  |              0
    2126976 |  21645.6512 | 1995-01-21  |              0
    2147396 |  21610.4036 | 1995-01-05  |              0
    2877472 |  21599.3596 | 1994-12-03  |              0
    2408902 |  21593.3760 | 1994-11-30  |              0
    5887879 |  21589.3184 | 1995-01-21  |              0
    2359266 |  21579.5388 | 1995-01-27  |              0
    1395107 |  21579.3225 | 1995-02-17  |              0
    2233927 |  21538.8560 | 1995-01-20  |              0
     757859 |  21516.5916 | 1995-01-18  |              0
    2605190 |  21504.0924 | 1994-12-15  |              0
    2940549 |  21500.9795 | 1994-11-30  |              0
    2925985 |  21487.3560 | 1995-03-10  |              0
    1240417 |  21482.9010 | 1994-12-01  |              0
    4154789 |  21478.6640 | 1995-02-22  |              0
    3740449 |  21472.2900 | 1994-11-28  |              0
     699745 |  21457.9722 | 1994-12-17  |              0
    4209734 |  21447.4686 | 1995-01-22  |              0
    2655909 |  21442.2084 | 1994-11-29  |              0
    3841989 |  21440.4390 | 1995-02-08  |              0
    4885830 |  21439.4832 | 1994-12-11  |              0
    4023874 |  21437.2158 | 1995-01-20  |              0
    1815715 |  21434.3218 | 1994-11-20  |              0
    1107236 |  21413.0700 | 1994-12-28  |              0
    5569031 |  21413.0000 | 1994-12-15  |              0
     232832 |  21409.0800 | 1994-12-03  |              0
    2843360 |  21409.0624 | 1995-02-19  |              0
    4989955 |  21392.0525 | 1994-12-05  |              0
    1414599 |  21387.9600 | 1995-02-18  |              0
    4830757 |  21345.0272 | 1995-01-06  |              0
    2549605 |  21328.6710 | 1995-01-05  |              0
    2904099 |  21318.3200 | 1995-02-04  |              0
    4761058 |  21310.5802 | 1994-12-21  |              0
    4742374 |  21286.5276 | 1994-12-17  |              0
    3483716 |  21285.6897 | 1994-11-18  |              0
    4733703 |  21280.1283 | 1994-12-18  |              0
    4974080 |  21262.3203 | 1995-01-21  |              0
    3280646 |  21261.3800 | 1994-12-29  |              0
     991717 |  21260.6668 | 1995-01-22  |              0
    4635744 |  21260.4490 | 1995-02-26  |              0
     130657 |  21249.8958 | 1995-02-03  |              0
     341286 |  21248.2116 | 1995-01-30  |              0
    1730406 |  21238.8072 | 1995-01-26  |              0
    2820487 |  21235.1916 | 1994-12-10  |              0
    2246119 |  21229.7610 | 1994-12-31  |              0
     292385 |  21195.2790 | 1994-12-02  |              0
    2448131 |  21194.0400 | 1994-12-03  |              0
    2128448 |  21192.8618 | 1995-02-25  |              0
    5914629 |  21182.8160 | 1995-02-02  |              0
    2298789 |  21151.3632 | 1995-02-26  |              0
    4234886 |  21135.0312 | 1995-01-07  |              0
    4781504 |  21130.1083 | 1995-02-18  |              0
    5421990 |  21126.7650 | 1995-02-23  |              0
    1118054 |  21099.4031 | 1995-01-02  |              0
    1871911 |  21098.3940 | 1995-03-13  |              0
    1681798 |  21088.7700 | 1994-12-05  |              0
    2651748 |  21070.4760 | 1995-02-13  |              0
    2006340 |  21061.1352 | 1994-12-12  |              0
     745540 |  21048.4800 | 1995-01-07  |              0
    5263335 |  21035.5460 | 1995-03-12  |              0
    1674048 |  21023.9150 | 1995-02-12  |              0
     298019 |  21020.4500 | 1994-12-12  |              0
     563557 |  21002.9652 | 1995-01-14  |              0
     236162 |  20987.6940 | 1995-01-01  |              0
    5386849 |  20961.2142 | 1995-01-08  |              0
    2830885 |  20949.3900 | 1994-12-14  |              0
     111648 |  20948.3520 | 1995-01-01  |              0
    2992101 |  20898.9960 | 1995-02-02  |              0
    3845253 |  20884.4880 | 1994-11-23  |              0
     135201 |  20877.9480 | 1994-12-10  |              0
    5788130 |  20876.2752 | 1994-12-03  |              0
    4226178 |  20843.0244 | 1995-02-19  |              0
     474244 |  20832.1120 | 1995-01-08  |              0
     799105 |  20813.0830 | 1995-01-03  |              0
    4047012 |  20810.5942 | 1995-01-28  |              0
    2833472 |  20793.1224 | 1995-02-13  |              0
    2013702 |  20728.4805 | 1994-12-28  |              0
     643014 |  20726.6304 | 1995-02-01  |              0
    1793765 |  20697.8590 | 1995-01-18  |              0
    2734146 |  20676.8380 | 1995-01-20  |              0
    5736519 |  20664.1140 | 1994-12-27  |              0
    4100742 |  20651.1410 | 1994-12-06  |              0
    1225031 |  20610.9000 | 1995-01-02  |              0
    5101378 |  20607.4000 | 1995-01-06  |              0
    5320867 |  20601.7942 | 1995-02-07  |              0
    4389574 |  20600.1792 | 1995-01-22  |              0
     399232 |  20548.4445 | 1994-11-26  |              0
    5726182 |  20539.0800 | 1995-02-24  |              0
    5815842 |  20505.9100 | 1995-03-05  |              0
    3721539 |  20457.7636 | 1994-12-30  |              0
     264679 |  20453.7016 | 1995-03-02  |              0
      13479 |  20442.4056 | 1994-12-05  |              0
    4434535 |  20416.7322 | 1994-12-23  |              0
